NAME,MSINI-mjupiter,A-au,PER-day,ECC,OM-deg,T0-jd,K-m/s,ORBREF,ORBURL,FIRSTREF,FIRSTURL,OTHERNAME,COMP,HD,HIPP,HR,SAO,GL,BINARY,BINARYURL,BINARYREF,RA-hr,DEC-deg,RA_STRING,DEC_STRING,KEPID,KOI,KDE,EOD,IMAGING,MICROLENSING,TIMING,ASTROMETRY,BMV,V,VURL,VREF,J,H,PAR-marcsec,DIST-pc,VSINI-km/s,KS,GAMMA-km/s,DVDT-m/s/day,I-deg,MASS-mjupiter,SEP-au,TREND,LAMBDA-deg,BIGOM-deg,DEPTH,T14-day,TT,R-rjupiter,AR,DENSITY-\g/cm^3,GRAVITY,B,TRANSIT,TRANSITURL,TRANSITREF,DR,RR,SE,SEURL,SEREF,SEDEPTHJ,SEDEPTHH,SEDEPTHKS,SEDEPTHKP,SEDEPTH36,SEDEPTH45,SEDEPTH80,SEDEPTH58,RMS,CHI2,NOBS,NCOMP,MULT,PLANETDISCMETH,STARDISCMETH,DATE,STAR,MSTAR-msun,RSTAR-rsun,TEFF-k,RHOSTAR-g/cm^3,LOGG,FE,SHK,RHK,JSNAME,EPEURL,KP,SIMBADNAME,SIMBADURL,ETDNAME,ETDURL,EANAME,EAURL
HD 33844 c,1.76867,2.23776,916,0.13,71,2454544,25.4,Wittenmyer 2016,http://adsabs.harvard.edu/abs/2016ApJ...818...35W,Wittenmyer 2016,http://adsabs.harvard.edu/abs/2016ApJ...818...35W,2MASS J05123609-1457039,c,33844,24275,,150228,,0,http://adsabs.harvard.edu/abs/2016ApJ...818...35W,Wittenmyer 2016,5.2100225,-14.95118611,12:36.1,-14:57:04.27,,,0,1,0,0,0,0,1.04,7.29,,,5.574,5.132,9.9108,100.9,,4.945,,,,1.76867,2.23776,0,,,,,,,91.1676,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...818...35W,Wittenmyer 2016,,,0,,Predicted,,,,,,,,,,1.2166,67,2,1,RV,RV,2016,HD 33844,1.78,5.29,4861,,3.24,0.27,,,HD 33844,http://exoplanet.eu/star.php?st=HD+33844,,HD 33844,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+33844,,,HD 33844 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=HD+33844+b&type=PLANET+HOST
Kepler-221 d,,0.0910907,10.04156,,90,2454970.085,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,KOI-720,d,,,,,,1,http://adsabs.harvard.edu/abs/2017AJ....153...71F,Furlan 2017,19.77698056,46.83526944,46:37.1,+46:50:06.97,,720.02,1,1,0,0,0,0,,,,,12.413,11.995,,,,11.9,,,,0.022635,0.0910907,0,,,,0.105417,2454970.085,0.243554,23.9118,,,0.36,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,,,0,,Predicted,,,,,,,,,,,,4,1,Transit,Transit,2014,Kepler-221,,0.821,5243,,4.543,,,,Kepler-221,http://exoplanet.eu/star.php?st=Kepler-221,,Kepler-221,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-221,,,Kepler-221 d,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-221+d&type=PLANET+HOST
Kepler-338 d,,0.245507,44.431014,,90,2454976.542,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,KOI-1930,d,,,,,,0,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,18.86526111,40.78435,51:54.9,+40:47:03.66,,1930.03,1,1,0,0,0,0,0.690001,12.19,,,11.1,10.84,,,,10.756,,,,0.0268614,0.245507,0,,,,0.442667,2454976.542,0.267642,30.4963,,,0.79,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,,,0,,Predicted,,,,,,,,,,,,3,1,Transit,Transit,2014,Kepler-338,,1.735,5923,,4.017,,,,Kepler-338,http://exoplanet.eu/star.php?st=Kepler-338,,Kepler-338,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-338,,,Kepler-338 d,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-338+d&type=PLANET+HOST
Kepler-1575 b,,0.0359389,2.55314213,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.58288333,45.76158333,34:58.4,+45:45:41.7,,4241.01,1,1,0,0,0,0,,,,,14.268,13.871,0.854701,1170,,13.828,,,,0.00752338,0.0359389,0,,,0.000180365,0.07742,2454965.452,0.117,8.41896,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.01343,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-1575,0.95,0.92,5667,,4.49,-0.07,,,,,15.424,,,,,Kepler-1575 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-1575+b&type=PLANET+HOST
Kepler-535 b,,0.059689,4.90332155,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.77110833,49.69625,46:16.0,+49:41:46.5,,355.01,1,1,0,0,0,0,,,,,12.141,11.915,1.47493,678,,11.845,,,,0.0181548,0.059689,0,,,0.000287642,0.119579,2455005.901,0.211,10.1291,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.01696,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-535,1.18,1.27,6123,,4.3,0.13,,,,,13.174,,,,,Kepler-535 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-535+b&type=PLANET+HOST
Kepler-32 e,,0.0323795,2.896,,,2454966.61,,Fabrycky 2012,http://adsabs.harvard.edu/abs/2012ApJ...750..114F,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,KOI-952,e,,,,,,0,http://adsabs.harvard.edu/abs/2012ApJ...750..114F,Fabrycky 2012,19.85616028,46.57425,51:22.2,+46:34:27.3,,952.04,1,1,0,0,1,0,,,,,13.616,12.901,3.30033,303,,12.757,,,,0.0117511,0.0323795,0,,,0.000671,0.053,2454966.61,0.133702,13.1667,,,,1,http://adsabs.harvard.edu/abs/2012ApJ...750..114F,Fabrycky 2012,,0.0259,0,,Predicted,,,,,,,,,,,,5,1,Transit,Transit,2011,Kepler-32,0.54,0.53,3793,,4.64,-0.01,,,Kepler-32,http://exoplanet.eu/star.php?st=Kepler-32,15.913,Kepler-32,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-32,,,Kepler-32 c,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-32+c&type=PLANET+HOST
K2-66 b,,0.0597996,5.06963,,,,,Sinukoff 2017,http://adsabs.harvard.edu/abs/2017AJ....153..271S,Crossfield 2016,http://adsabs.harvard.edu/abs/2016ApJS..226....7C,EPIC 206153219,b,,,,,,0,http://adsabs.harvard.edu/abs/2017AJ....153..271S,Sinukoff 2017,22.10178,-10.71155,06:06.4,-10:42:41.58,,,0,1,0,0,0,0,0.681001,12.124,,,10.948,10.664,,,3.7,10.609,-0.0025,,86.6,0.0199094,0.0597996,0,,,0.0001831,0.196,2455817.009,0.224872,7.71727,7.8,,0.47,1,http://adsabs.harvard.edu/abs/2017AJ....153..271S,Sinukoff 2017,,0.01353,0,,Predicted,,,,,,,,,,,38,1,0,Transit,Transit,2016,K2-66,1.11,1.67,5887,,4.03,-0.047,,,K2-66 b,http://exoplanet.eu/star.php?st=K2-66+b,,TYC 5805-449-1,http://simbad.harvard.edu/simbad/sim-id?Ident=TYC+5805-449-1,,,K2-66 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K2-66+b&type=PLANET+HOST
HD 113337 b,2.83,1.03346,324,0.46,219.2,2456074.5,75.6,Borgniet 2013,http://adsabs.harvard.edu/abs/2013arXiv1310.1994B,Borgniet 2013,http://adsabs.harvard.edu/abs/2013arXiv1310.1994B,2MASS J13014695+6336368,b,113337,63584,4934,15962,,0,http://adsabs.harvard.edu/abs/2013arXiv1310.1994B,Borgniet 2013,13.02976444,63.61016389,01:47.2,+63:36:36.59,,,0,1,0,0,0,0,0.43,6,,,5.187,5.053,27.11,36.8868,6.3,5.005,,,,2.83,1.03346,0,,,,,,,148.485,,,,0,,,,,0,,Predicted,,,,,,,,,,4.55,266,1,0,RV,RV,2013,HD 113337,1.4,1.5,6576.58,,4.21,0.07,,,HD 113337,http://exoplanet.eu/star.php?st=HD+113337,,HR 4934,http://simbad.harvard.edu/simbad/sim-id?Ident=HR+4934,HD 113337 b,http://var2.astro.cz/ETD/etd.php?STARNAME=HD 113337&PLANET=b,,
Kepler-146 b,,0.193788,31.158799,,90,2455006.903,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,KOI-386,b,,,,,,0,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,19.60738056,38.71023056,36:26.6,+38:42:36.83,,386.01,1,1,0,0,0,0,,,,,12.739,12.472,,,,12.475,,,,0.0427893,0.193788,0,,,,0.216208,2455006.903,0.330984,34.5734,,,0.21,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,,,0,,Predicted,,,,,,,,,,,,2,1,Transit,Transit,2014,Kepler-146,,1.208,5948,,4.312,,,,Kepler-146,http://exoplanet.eu/star.php?st=Kepler-146,,Kepler-146,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-146,,,Kepler-146 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-146+b&type=PLANET+HOST
Kepler-11 f,,0.250413,46.6888,0.013,90,2455618.271,,Lissauer 2013,http://adsabs.harvard.edu/abs/2013ApJ...770..131L,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,KOI-157,f,,,,,,1,http://adsabs.harvard.edu/abs/2017AJ....153...71F,Furlan 2017,19.80767278,41.90911111,48:27.6,+41:54:32.8,,157.04,1,1,0,0,0,0,,,,,12.548,12.237,,,0.4,12.18,,,89.47,0.00723031,0.250413,0,,,0.000470456,0.267958,2454964.649,0.221888,50.6744,0.69,3.94515,0.463,1,http://adsabs.harvard.edu/abs/2013ApJ...770..131L,Lissauer 2013,,,0,,,,,,,,,,,,,9,6,1,Transit,Transit,2011,Kepler-11,0.961,1.065,5663,1.122,4.366,0,,,Kepler-11,http://exoplanet.eu/star.php?st=Kepler-11,13.7,GSC 03144-00002,http://simbad.harvard.edu/simbad/sim-id?Ident=GSC+03144-00002,Kepler-11 f,http://var2.astro.cz/ETD/etd.php?STARNAME=Kepler-11&PLANET=f,Kepler-11 f,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-11+f&type=PLANET+HOST
BD +20 2457 b,11.8883,1.04992,379.63,0.15,207.64,2454677.03,322.35,Niedzielski 2009,http://adsabs.harvard.edu/abs/2009ApJ...707..768N,Niedzielski 2009,http://adsabs.harvard.edu/abs/2009ApJ...707..768N,,b,,,,,,0,,,10.27912861,19.89136111,16:44.9,+19:53:28.9,,,0,1,0,0,0,0,1.25,9.75,,,7.299,6.606,5,200,1,6.422,,,,11.8883,1.04992,0,,,,,,,6.86438,,0,,0,,,,,0,,,,,,,,,,,60.02,,37,2,1,RV,RV,2009,BD +20 2457,1.06,32.9639,4259,,1.77,-0.79,,,BD20 2457,http://exoplanet.eu/star.php?st=BD20+2457,,BD +20 2457,http://simbad.harvard.edu/simbad/sim-id?Ident=BD+%2B20+2457,,,BD +20 2457 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=BD++20+2457+b&type=PLANET+HOST
Kepler-1152 b,,0.0223609,1.64680191,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.36226944,44.10763889,21:44.2,+44:06:27.5,,2238.01,1,1,0,0,0,0,,,,,12.495,11.821,5.43478,184,,11.683,,,,0.0018073,0.0223609,0,,,0.000238703,0.052338,2454965.061,0.078,9.09273,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.01545,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-1152,0.55,0.53,3964,,4.73,-0.25,,,,,14.634,,,,,Kepler-1152 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-1152+b&type=PLANET+HOST
Kepler-176 c,,0.106865,12.759712,,90,2455003.311,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,KOI-520,c,,,,,,0,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,19.64453056,43.85326111,38:40.3,+43:51:11.74,,520.01,1,1,0,0,0,0,,,,,13.097,12.686,,,,12.567,,,,0.0208911,0.106865,0,,,,0.147542,2455003.311,0.231956,25.8487,,,0.47,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,,,0,,Predicted,,,,,,,,,,,,4,1,Transit,Transit,2014,Kepler-176,,0.891,5232,,4.474,,,,Kepler-176,http://exoplanet.eu/star.php?st=Kepler-176,,Kepler-176,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-176,,,Kepler-176 c,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-176+c&type=PLANET+HOST
mu Ara d,0.0345873,0.0927843,9.6386,0.172,212.7,2452991.1,3.06,Pepe 2007,http://adsabs.harvard.edu/abs/2007A%26A...462..769P,Santos 2004,http://adsabs.harvard.edu/abs/2004A%26A...426L..19S,,d,160691,86796,6585,244981,,0,,,17.73575472,-51.83358889,44:08.7,-51:50:00.92,,,0,1,0,0,0,0,0.694,5.12,,,4.158,3.724,64.47,15.5111,3.11733,3.682,,,,0.0345873,0.0927843,0,,,,,,,15.9928,,0,,0,,,,,0,,,,,,,,,,,1.73,1.21,170,4,1,RV,RV,2004,mu Ara,1.147,1.25035,5784.28,,4.29848,0.292921,0.159,-5.01611,HD 160691,http://exoplanet.eu/star.php?st=HD+160691,,mu Ara,http://simbad.harvard.edu/simbad/sim-id?Ident=mu+Ara,,,HD 160691 d,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=HD+160691+d&type=PLANET+HOST
HD 3651 b,0.228975,0.29472,62.218,0.596,245.5,2453932.6,15.9,Wittenmyer 2009,http://adsabs.harvard.edu/abs/2009ApJS..182...97W,Fischer 2003,http://adsabs.harvard.edu/abs/2003ApJ...590.1081F,54 Psc,b,3651,3093,166,74175,27,1,http://adsabs.harvard.edu/abs/2012A%26A...542A..92R,Roell 2012,0.6561375,21.251375,39:22.1,+21:15:04.95,,,0,1,0,0,0,0,0.85,5.88,,,4.549,4.064,90.42,11.0595,1.14506,3.999,-32.94,,,0.228975,0.29472,0,,,,,,,67.9558,,0,,0,,,,,0,,,,,,,,,,,6.3,3.82,202,1,0,RV,RV,2003,HD 3651,0.882,0.934685,5220.58,,4.45268,0.164467,0.169424,-5.01692,HD 3651,http://exoplanet.eu/star.php?st=HD+3651,,HD 3651,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+3651,,,HD 3651 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=HD+3651+b&type=PLANET+HOST
KIC 11442793 d,,0.307074,56.73667,,,,,Cabrera 2014,http://adsabs.harvard.edu/abs/2013arXiv1310.6248C,Cabrera 2013,http://adsabs.harvard.edu/abs/2013arXiv1310.6248C,Kepler-90,d,,,,,,0,http://adsabs.harvard.edu/abs/2013arXiv1310.6248C,Cabrera 2014,18.96223278,49.30513889,57:44.0,+49:18:18.5,,351.03,1,1,0,0,0,0,,,,,12.79,12.531,1.282,780,4.6,12.482,,,89.71,0.0247111,0.307074,0,,,0.00047961,0.321855,,0.256,55.1498,,,0.28,1,http://adsabs.harvard.edu/abs/2013arXiv1310.6248C,Cabrera 2013,,0.0219,0,,Predicted,,,,,,,,,,,,7,1,Transit,Transit,2013,KIC 11442793,1.2,1.2,6080,,4.4,-0.12,,,Kepler-90,http://exoplanet.eu/star.php?st=Kepler-90,,2MASS J18574403+4918185,http://simbad.harvard.edu/simbad/sim-id?Ident=2MASS+J18574403%2B4918185,,,,
Kepler-714 b,,0.0812267,8.09888799,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,18.84663611,43.27275,50:47.9,+43:16:21.9,,890.01,1,1,0,0,0,0,,,,,14.164,13.875,0.684932,1460,,13.825,,,,0.667539,0.0812267,0,,,0.00625048,0.175616,2455009.624,0.863,15.6301,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.07906,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-714,1.09,1.12,5995,,4.37,0.04,,,,,15.261,,,,,Kepler-714 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-714+b&type=PLANET+HOST
Kepler-1236 b,,0.183885,31.0571618,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.70831389,42.54588889,42:29.9,+42:32:45.2,,2432.01,1,1,0,0,0,0,,,,,14.551,14.098,0.927644,1078,,14.018,,,,0.0159697,0.183885,0,,,0.000556488,0.14171,2454980.563,0.191,48.3298,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.02359,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-1236,0.86,0.82,5337,,4.55,-0.09,,,,,15.956,,,,,Kepler-1236 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-1236+b&type=PLANET+HOST
Kepler-442 b,,0.386141,112.3053,0,90,2455849.558,,Torres 2015,http://adsabs.harvard.edu/abs/2015ApJ...800...99T,Borucki 2010,http://adsabs.harvard.edu/abs/2010Sci...327..977B,KOI-4742,b,,,,,,0,http://adsabs.harvard.edu/abs/2015ApJ...800...99T,Torres 2015,19.02443889,39.28008333,01:28.0,+39:16:48.30,,4742.01,1,1,0,0,0,0,,,,,13.233,12.581,2.92398,342,,12.488,-76.2,,89.94,0.00809285,0.386141,0,,,0.00044521,0.234167,2455849.558,0.119548,139.164,,,0.22,1,http://adsabs.harvard.edu/abs/2015ApJ...800...99T,Torres 2015,,0.0211,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2010,Kepler-442,0.609,0.598,4402,4.01,4.673,-0.37,,,Kepler-442,http://exoplanet.eu/star.php?st=Kepler-442,14.976,KOI-4742,http://simbad.harvard.edu/simbad/sim-id?Ident=KOI-4742,,,Kepler-442 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-442+b&type=PLANET+HOST
Kepler-1193 b,,0.0401985,2.83265213,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,1,http://adsabs.harvard.edu/abs/2017AJ....153...71F,Furlan 2017,19.20965,51.27563889,12:34.7,+51:16:32.3,,2331.01,1,1,0,0,0,0,,,,,12.425,12.09,1.43885,695,,12.065,,,,0.00774372,0.0401985,0,,,9.82081E-05,0.09935,2454964.826,0.118,7.15989,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.00991,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-1193,1.08,1.21,5908,,4.31,0.12,,,,,13.467,,,,,Kepler-1193 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-1193+b&type=PLANET+HOST
Kepler-1262 b,,0.0823755,8.67900242,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,,b,,,,,,0,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,19.25145556,42.21322222,15:05.2,+42:12:47.6,,2506.01,1,1,0,0,0,0,,,,,14.059,13.719,0.867303,1153,,13.629,,,,0.0133743,0.0823755,0,,,0.000284934,0.11812,2454973.907,0.162,18.1157,,,,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,,0.01688,0,,Predicted,,,,,,,,,,,,1,0,Transit,Transit,2016,Kepler-1262,0.99,0.98,5771,,4.45,-0.02,,,,,15.18,,,,,Kepler-1262 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-1262+b&type=PLANET+HOST
HD 99706 b,1.40289,2.13423,868,0.37,6,2455220,22.4,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,2MASS J11283020+4357597,b,99706,55994,,43758,,0,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,Johnson 2011,11.47504917,43.96679167,28:30.2,+43:58:00.45,,,0,1,0,0,0,0,1,7.81,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,Johnson 2011,5.918,5.472,7.75194,129,0.89,5.335,-30.2558,-0.020274,,1.40289,2.13423,1,,,,,,,87.389,,,,0,,,,,0,,,,,,,,,,,3.7,,24,1,0,RV,RV,2011,HD 99706,1.72,5.26341,4932,,3.2,0.14,0.132,,HD 99706,http://exoplanet.eu/star.php?st=HD+99706,,HD 99706,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+99706,,,HD 99706 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=HD+99706+b&type=PLANET+HOST
Kepler-251 b,,0.0556186,4.790936,,90,2454969.311,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,KOI-907,b,,,,,,0,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,19.77108056,44.10586111,46:15.9,+44:06:21.10,,907.03,1,1,0,0,0,0,,,,,13.96,13.596,,,,13.63,,,,0.00789025,0.0556186,0,,,,0.112708,2454969.311,0.118655,13.4683,,,0.25,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,,,0,,Predicted,,,,,,,,,,,,4,1,Transit,Transit,2014,Kepler-251,,0.89,5526,,4.486,,,,Kepler-251,http://exoplanet.eu/star.php?st=Kepler-251,,Kepler-251,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-251,,,Kepler-251 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-251+b&type=PLANET+HOST
HD 169830 b,2.88946,0.813279,225.62,0.31,148,2451923,80.7,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,Naef 2001,http://adsabs.harvard.edu/abs/2001A%26A...375..205N,,b,169830,90485,6907,186838,,0,,,18.46374556,-29.81690278,27:49.5,-29:49:00.85,,,0,1,0,0,0,0,0.517,5.9,,,4.974,4.777,27.32,36.6032,3.83422,4.687,-17.1966,,,2.88946,0.813279,0,,,,,,,97.2035,,0,,0,,,,,0,,,,,,,,,,,8.9,,112,2,1,RV,RV,2001,HD 169830,1.407,1.80318,6221.43,,4.05709,0.152981,0.139861,-5.11322,HD 169830,http://exoplanet.eu/star.php?st=HD+169830,,HD 169830,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+169830,,,HD 169830 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=HD+169830+b&type=PLANET+HOST
K2-34 b,1.68332,0.0435463,2.995629,0,90,2457144.347,207,Brahm 2016,http://adsabs.harvard.edu/abs/2016PASP..128l4402B,Hirano 2016,http://adsabs.harvard.edu/abs/2016ApJ...825...53H,EPIC 212110888,b,,,,,,0,http://adsabs.harvard.edu/abs/2016PASP..128l4402B,Brahm 2016,8.505252583,22.23591472,30:18.9,+22:14:09.293,,,0,1,0,0,0,0,0.57,11.45,,,10.528,10.258,2.5641,390,6.31,10.193,,,82.23,1.69892,0.0435463,0,,,0.00801,,2457144.347,1.40718,5.93986,0.8,3.34907,,1,http://adsabs.harvard.edu/abs/2016PASP..128l4402B,Brahm 2016,,0.0895,0,,Predicted,,,,,,,,,,,10,1,0,Transit,Transit,2016,K2-34,1.226,1.58,6149,0.43,4.2,0,,,K2-34 b,http://exoplanet.eu/star.php?st=K2-34+b,11.41,TYC 1391-121-1,http://simbad.harvard.edu/simbad/sim-id?Ident=TYC+1391-121-1,,,K2-34 b,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K2-34+b&type=PLANET+HOST
Kepler-292 c,,0.0469467,3.715335,,90,2455002.792,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,KOI-1364,c,,,,,,0,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,19.71773889,42.42428056,43:03.9,+42:25:27.41,,1364.04,1,1,0,0,0,0,,,,,14.537,14.08,,,,13.97,,,,0.0110268,0.0469467,0,,,,0.0966667,2455002.792,0.131145,12.2492,,,0.38,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,,,0,,Predicted,,,,,,,,,,,,5,1,Transit,Transit,2014,Kepler-292,,0.826,5299,,4.536,,,,Kepler-292,http://exoplanet.eu/star.php?st=Kepler-292,,Kepler-292,http://simbad.harvard.edu/simbad/sim-id?Ident=Kepler-292,,,Kepler-292 c,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=Kepler-292+c&type=PLANET+HOST
